operacion,tipo,long,lat,m2total,direccion,calle,altura,cambio,preciotex,preciousd,precioars,preciousdm,precioarsm,barrio,comuna,codigo_postal,codigo_postal_argentino
VTA,TERRENO,-58.494428000000006,-34.654956,372.0,Pola y Av Directorio,Pola y Av Directorio,,36.4,U$S 450000,450000.0,16380000.0,1209.6774189999999,44032.258064999995,MATADEROS,9.0,1110,C1110AAR
VTA,TERRENO,-58.387223399999996,-34.6194416,325.0,Presidente Luis Saenz Peâ”œÃ¢â”¬â–’a 900,Presidente Luis Saenz Pe,900,36.4,U$S 400000,400000.0,14560000.0,1230.769231,44800.0,CONSTITUCION,1.0,1172,C1172ACD
VTA,TERRENO,-58.4165389,-34.5954549,166.0,GORRITI 3600,GORRITI ,3600,36.4,U$S 680000,680000.0,24752000.0,4096.385542,149108.433735,PALERMO,14.0,,
VTA,TERRENO,-58.490645400000005,-34.64312460000001,230.0,ALBERDI,ALBERDI,,36.4,U$S 290000,290000.0,10556000.0,1260.869565,45895.652174,PARQUE AVELLANEDA,9.0,1184,C1184ADB
VTA,TERRENO,-58.42883320000001,-34.6102544,0.0,YATAY 200,YATAY ,200,36.4,U$S 870000,870000.0,31668000.0,1266.0,46096.0,ALMAGRO,5.0,1407,C1407HED
VTA,TERRENO,-58.475249899999994,-34.6367943,172.0,JOSE BONIFACIO 3500,JOSE BONIFACIO ,3500,36.4,U$S 220000,220000.0,8008000.0,1279.069767,46558.139535,FLORESTA,10.0,,
VTA,TERRENO,-58.459491,-34.597525,422.0,Nicasio Oroâ”œÃ¢â”¬â–’o,Nicasio Oro,,36.4,U$S 540000,540000.0,19656000.0,1279.620853,46578.199051999996,PATERNAL,15.0,1223,C1223AAF
VTA,TERRENO,-58.401112899999994,-34.619392700000006,277.0,Alberti 800,Alberti ,800,36.4,U$S 360000,360000.0,13104000.0,1299.638989,47306.859206,SAN CRISTOBAL,3.0,1416,C1416AIQ
VTA,TERRENO,-58.4734187,-34.608017,345.0,CARACAS 2025,CARACAS ,2025,36.4,U$S 450000,450000.0,16380000.0,1304.347826,47478.26087,VILLA GRAL. MITRE,11.0,1172,C1172ABN
VTA,TERRENO,-58.412721499999996,-34.6014624,460.0,gallo 700,gallo ,700,36.4,U$S 600000,600000.0,21840000.0,1304.347826,47478.26087,ALMAGRO,5.0,1419,C1419HKB
VTA,TERRENO,-58.49865,-34.594434,192.0,Pedro Moran 3100,Pedro Moran ,3100,36.4,U$S 298000,298000.0,10847200.0,1552.083333,56495.833333,AGRONOMIA,15.0,1417,C1417EVP
VTA,TERRENO,-58.50972289999999,-34.607276899999995,570.0,Simbron 4300,Simbron ,4300,36.4,U$S 750000,750000.0,27300000.0,1315.789474,47894.736842,VILLA DEVOTO,11.0,1077,C1077AAT
VTA,TERRENO,-58.4767578,-34.5628094,605.0,Virrey Cevallos 1000,Virrey Cevallos ,1000,36.4,U$S 800000,800000.0,29120000.0,1322.31405,48132.231405,COGHLAN,12.0,1221,C1221ABA
VTA,TERRENO,-58.407252299999996,-34.6187799,270.0,Chile 2953 (D. Funes - La Rioja),Chile ,2953,36.4,U$S 370000,370000.0,13468000.0,1370.3703699999999,49881.481481,BALVANERA,3.0,1440,C1440CUZ
VTA,TERRENO,-58.4939681,-34.658881799999996,238.0,LARRAZABAL  AV. 2100,LARRAZABAL  AV. ,2100,36.4,U$S 330000,330000.0,12012000.0,1386.554622,50470.588235,MATADEROS,9.0,1424,C1424CKP
VTA,TERRENO,-58.4369985,-34.629946000000004,165.0,Zuviria 800,Zuviria ,800,36.4,U$S 250000,250000.0,9100000.0,1515.151515,55151.515152,PARQUE CHACABUCO,7.0,1215,C1215ACL
VTA,TERRENO,-58.408207999999995,-34.601534,274.0,Jean Jaures 700,Jean Jaures ,700,36.4,U$S 390000,390000.0,14196000.0,1423.357664,51810.218978,BALVANERA,3.0,1137,C1137ACT
VTA,TERRENO,-58.382659999999994,-34.633959999999995,189.0,SALTA 2200,SALTA ,2200,36.4,U$S 270000,270000.0,9828000.0,1428.5714289999999,52000.0,BARRACAS,4.0,1419,C1419GLJ
VTA,TERRENO,-58.51991700000001,-34.600013,412.0,Vallejos 4452,Vallejos ,4452,36.4,U$S 590000,590000.0,21476000.0,1432.038835,52126.213592,VILLA DEVOTO,11.0,1419,C1419FED
VTA,TERRENO,-58.499087,-34.577992,201.0,Obispo San Alberto 2300,Obispo San Alberto ,2300,36.4,U$S 290000,290000.0,10556000.0,1442.7860699999999,52517.412935,VILLA PUEYRREDON,12.0,1143,C1143AAB
VTA,TERRENO,-58.3711623,-34.6229895,1000.0,Defensa 1300,Defensa ,1300,36.4,U$S 1450000,1450000.0,52780000.0,1450.0,52780.0,SAN TELMO,1.0,,
VTA,TERRENO,-58.4994667,-34.6414757,113.0,Venta Lote en Villa Luro de 12,Venta Lote en Villa Luro de ,12,36.4,U$S 165000,165000.0,6006000.0,1460.176991,53150.442478,VILLA LURO,10.0,1416,C1416DPH
VTA,TERRENO,-58.450879,-34.607890000000005,392.0,Apolinario Figueroa 900,Apolinario Figueroa ,900,36.4,U$S 579000,579000.0,21075600.0,1477.040816,53764.285714,CABALLITO,6.0,1179,C1179AAV
VTA,TERRENO,-58.4195701,-34.5946791,600.0,Av. Medrano 1200,Av. Medrano ,1200,36.4,U$S 890000,890000.0,32396000.0,1483.333333,53993.333333,PALERMO,14.0,1215,C1215ADF
VTA,TERRENO,-58.40979,-34.613575,317.0,GENERAL URQUIZA 270,GENERAL URQUIZA ,270,36.4,U$S 470000,470000.0,17108000.0,1482.649842,53968.454259000006,BALVANERA,3.0,1078,C1078AAQ
VTA,TERRENO,-58.390363199999996,-34.6187801,128.0,Solis 881,Solis ,881,36.4,U$S 399000,399000.0,14523600.0,3117.1875,113465.625,CONSTITUCION,1.0,1431,C1431ACJ
VTA,TERRENO,-58.4898067,-34.5681847,530.0,Quesada 5100,Quesada ,5100,36.4,U$S 800000,800000.0,29120000.0,1509.4339619999998,54943.396226,VILLA URQUIZA,12.0,1230,C1230AAH
VTA,TERRENO,-58.39674399999999,-34.6207474,296.0,carlos calvo 2180,carlos calvo ,2180,36.4,U$S 450000,450000.0,16380000.0,1520.27027,55337.837838,SAN CRISTOBAL,3.0,1094,C1094ABL
VTA,TERRENO,-58.399496400000004,-34.613266700000004,434.0,Moreno 2352,Moreno ,2352,36.4,U$S 660000,660000.0,24024000.0,1520.737327,55354.83871,BALVANERA,3.0,1440,C1440BUP
VTA,TERRENO,-58.5149447,-34.6595446,199.0,Zequeira 7400,Zequeira ,7400,36.4,U$S 310000,310000.0,11284000.0,1557.788945,56703.517588,MATADEROS,9.0,1407,C1407HFQ
VTA,TERRENO,-58.47607320000001,-34.638909600000005,372.0,Av Directorio 3700,Av Directorio ,3700,36.4,U$S 580000,580000.0,21112000.0,1559.139785,56752.688172,FLORESTA,10.0,1407,C1407LEF
VTA,TERRENO,-58.48627853,-34.65197372,1057.0,Escalada 1600,Escalada ,1600,36.4,U$S 1650000,1650000.0,60060000.0,1561.0217599999999,56821.192053,PARQUE AVELLANEDA,9.0,1414,C1414AQT
VTA,TERRENO,-58.4412723,-34.593345,576.0,Ramirez de Velazco 1000,Ramirez de Velazco ,1000,36.4,U$S 900000,900000.0,32760000.0,1562.5,56875.0,VILLA CRESPO,15.0,1082,C1082AAD
VTA,TERRENO,-58.40134770000001,-34.61293,367.0,ALBERTI 200,ALBERTI ,200,36.4,U$S 580000,580000.0,21112000.0,1580.3814710000001,57525.885559,BALVANERA,3.0,1211,C1211AAF
VTA,TERRENO,-58.408773699475,-34.6165191,173.0,VENEZUELA 3000,VENEZUELA ,3000,36.4,U$S 275000,275000.0,10010000.0,1589.595376,57861.271676,BALVANERA,3.0,1414,C1414DCB
VTA,TERRENO,-58.43531170000001,-34.590804299999995,436.0,Thames 50,Thames ,50,36.4,U$S 700000,700000.0,25480000.0,1605.504587,58440.366972,PALERMO,14.0,1437,C1437DHQ
VTA,TERRENO,-58.4207914,-34.644982500000005,210.0,Av la Plata 2600,Av la Plata ,2600,36.4,U$S 340000,340000.0,12376000.0,1619.047619,58933.333333,NUEVA POMPEYA,4.0,,
VTA,TERRENO,-58.477162199999995,-34.613555299999994,300.0,Câ”œÃ¢â”¬Â®sar Dâ”œÃ¢â”¬Â¡az 2700,C,2700,36.4,U$S 450000,450000.0,16380000.0,1500.0,54600.0,VILLA SANTA RITA,11.0,,
VTA,TERRENO,-58.438919123279,-34.622549562477005,426.0,Bertres,Bertres,,36.4,U$S 700000,700000.0,25480000.0,1643.1924880000001,59812.206573,CABALLITO,6.0,,
VTA,TERRENO,-58.385100611114,-34.613279360967,346.0,Belgrano,Belgrano,,36.4,U$S 570000,570000.0,20748000.0,1647.398844,59965.31791900001,MONTSERRAT,1.0,1406,C1406BKN
VTA,TERRENO,-58.460638726458996,-34.617054795122,485.0,Terrero 800,Terrero ,800,36.4,U$S 800000,800000.0,29120000.0,1649.484536,60041.237113,FLORES,7.0,1414,C1414BBS
VTA,TERRENO,-58.444937100000004,-34.584168700000006,310.0,Cordoba 6000,Cordoba ,6000,36.4,U$S 1500000,1500000.0,54600000.0,4838.709677000001,176129.032258,CHACARITA,15.0,1437,C1437IYJ
VTA,TERRENO,-58.40628829999999,-34.6423998,148.0,Pedro Chutro 3100,Pedro Chutro ,3100,36.4,U$S 300000,300000.0,11160000.0,2027.0270269999999,75405.405405,PARQUE PATRICIOS,4.0,1170,C1170ACF
VTA,TERRENO,-58.410661287866,-34.604823999732,338.0,Anchorena 400,Anchorena ,400,36.4,U$S 570000,570000.0,20748000.0,1686.3905329999998,61384.615385000005,BALVANERA,3.0,1406,C1406BWB
VTA,TERRENO,-58.445873600000006,-34.6209278,344.0,Fragata Sarmiento 100,Fragata Sarmiento ,100,36.4,U$S 580000,580000.0,21112000.0,1686.0465120000001,61372.093023,CABALLITO,6.0,1416,C1416BCF
VTA,TERRENO,-58.48041479999999,-34.6196852,142.0,Cuenca 1190,Cuenca ,1190,36.4,U$S 270000,270000.0,9828000.0,1901.4084510000002,69211.267606,VILLA SANTA RITA,11.0,1407,C1407GGD
